ID,Description,Data_type,Method_WES,N_WES,N_Case_WES,N_Control_WES,Gender_specific,URL
25218,Mean L1 in posterior limb of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25218.fastGWA.gz
25219,Mean L1 in posterior limb of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25219.fastGWA.gz
25220,Mean L1 in retrolenticular part of internal capsule on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25220.fastGWA.gz
25221,Mean L1 in retrolenticular part of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25221.fastGWA.gz
25222,Mean L1 in anterior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25222.fastGWA.gz
25223,Mean L1 in anterior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25223.fastGWA.gz
25224,Mean L1 in superior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25224.fastGWA.gz
25225,Mean L1 in superior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25225.fastGWA.gz
25226,Mean L1 in posterior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25226.fastGWA.gz
25227,Mean L1 in posterior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25227.fastGWA.gz
25228,Mean L1 in posterior thalamic radiation on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25228.fastGWA.gz
25229,Mean L1 in posterior thalamic radiation on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25229.fastGWA.gz
25230,Mean L1 in sagittal stratum on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25230.fastGWA.gz
25231,Mean L1 in sagittal stratum on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25231.fastGWA.gz
25232,Mean L1 in external capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25232.fastGWA.gz
25233,Mean L1 in external capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25233.fastGWA.gz
25234,Mean L1 in cingulum cingulate gyrus on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25234.fastGWA.gz
25235,Mean L1 in cingulum cingulate gyrus on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25235.fastGWA.gz
25236,Mean L1 in cingulum hippocampus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25236.fastGWA.gz
25237,Mean L1 in cingulum hippocampus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25237.fastGWA.gz
25238,Mean L1 in fornix cres+stria terminalis on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25238.fastGWA.gz
25239,Mean L1 in fornix cres+stria terminalis on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25239.fastGWA.gz
25240,Mean L1 in superior longitudinal fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25240.fastGWA.gz
25241,Mean L1 in superior longitudinal fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25241.fastGWA.gz
25242,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25242.fastGWA.gz
25243,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25243.fastGWA.gz
25244,Mean L1 in uncinate fasciculus on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25244.fastGWA.gz
25245,Mean L1 in uncinate fasciculus on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25245.fastGWA.gz
25246,Mean L1 in tapetum on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25246.fastGWA.gz
25247,Mean L1 in tapetum on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25247.fastGWA.gz
25248,Mean L2 in middle cerebellar peduncle on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25248.fastGWA.gz
25249,Mean L2 in pontine crossing tract on FA skeleton,Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25249.fastGWA.gz
25250,Mean L2 in genu of corpus callosum on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25250.fastGWA.gz
25251,Mean L2 in body of corpus callosum on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25251.fastGWA.gz
25252,Mean L2 in splenium of corpus callosum on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25252.fastGWA.gz
25253,Mean L2 in fornix on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25253.fastGWA.gz
25254,Mean L2 in corticospinal tract on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25254.fastGWA.gz
25255,Mean L2 in corticospinal tract on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25255.fastGWA.gz
25256,Mean L2 in medial lemniscus on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25256.fastGWA.gz
25257,Mean L2 in medial lemniscus on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25257.fastGWA.gz
25258,Mean L2 in inferior cerebellar peduncle on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25258.fastGWA.gz
25259,Mean L2 in inferior cerebellar peduncle on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25259.fastGWA.gz
25260,Mean L2 in superior cerebellar peduncle on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25260.fastGWA.gz
25261,Mean L2 in superior cerebellar peduncle on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25261.fastGWA.gz
25262,Mean L2 in cerebral peduncle on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25262.fastGWA.gz
25263,Mean L2 in cerebral peduncle on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25263.fastGWA.gz
25264,Mean L2 in anterior limb of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25264.fastGWA.gz
25265,Mean L2 in anterior limb of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25265.fastGWA.gz
25266,Mean L2 in posterior limb of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25266.fastGWA.gz
25267,Mean L2 in posterior limb of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25267.fastGWA.gz
25268,Mean L2 in retrolenticular part of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25268.fastGWA.gz
25269,Mean L2 in retrolenticular part of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25269.fastGWA.gz
25270,Mean L2 in anterior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25270.fastGWA.gz
25271,Mean L2 in anterior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25271.fastGWA.gz
25272,Mean L2 in superior corona radiata on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25272.fastGWA.gz
25273,Mean L2 in superior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25273.fastGWA.gz
25274,Mean L2 in posterior corona radiata on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25274.fastGWA.gz
25275,Mean L2 in posterior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25275.fastGWA.gz
25276,Mean L2 in posterior thalamic radiation on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25276.fastGWA.gz
25277,Mean L2 in posterior thalamic radiation on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25277.fastGWA.gz
25278,Mean L2 in sagittal stratum on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25278.fastGWA.gz
25279,Mean L2 in sagittal stratum on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25279.fastGWA.gz
25280,Mean L2 in external capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25280.fastGWA.gz
25281,Mean L2 in external capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25281.fastGWA.gz
25282,Mean L2 in cingulum cingulate gyrus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25282.fastGWA.gz
25283,Mean L2 in cingulum cingulate gyrus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25283.fastGWA.gz
25284,Mean L2 in cingulum hippocampus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25284.fastGWA.gz
25285,Mean L2 in cingulum hippocampus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25285.fastGWA.gz
25286,Mean L2 in fornix cres+stria terminalis on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25286.fastGWA.gz
25287,Mean L2 in fornix cres+stria terminalis on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25287.fastGWA.gz
25288,Mean L2 in superior longitudinal fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25288.fastGWA.gz
25289,Mean L2 in superior longitudinal fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25289.fastGWA.gz
25290,Mean L2 in superior fronto-occipital fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25290.fastGWA.gz
25291,Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25291.fastGWA.gz
25292,Mean L2 in uncinate fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25292.fastGWA.gz
25293,Mean L2 in uncinate fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25293.fastGWA.gz
25294,Mean L2 in tapetum on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25294.fastGWA.gz
25295,Mean L2 in tapetum on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25295.fastGWA.gz
25296,Mean L3 in middle cerebellar peduncle on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25296.fastGWA.gz
25297,Mean L3 in pontine crossing tract on FA skeleton,Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25297.fastGWA.gz
25298,Mean L3 in genu of corpus callosum on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25298.fastGWA.gz
25299,Mean L3 in body of corpus callosum on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25299.fastGWA.gz
25300,Mean L3 in splenium of corpus callosum on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25300.fastGWA.gz
25301,Mean L3 in fornix on FA skeleton,Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25301.fastGWA.gz
25302,Mean L3 in corticospinal tract on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25302.fastGWA.gz
25303,Mean L3 in corticospinal tract on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25303.fastGWA.gz
25304,Mean L3 in medial lemniscus on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25304.fastGWA.gz
25305,Mean L3 in medial lemniscus on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25305.fastGWA.gz
25306,Mean L3 in inferior cerebellar peduncle on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25306.fastGWA.gz
25307,Mean L3 in inferior cerebellar peduncle on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25307.fastGWA.gz
25308,Mean L3 in superior cerebellar peduncle on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25308.fastGWA.gz
25309,Mean L3 in superior cerebellar peduncle on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25309.fastGWA.gz
25310,Mean L3 in cerebral peduncle on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25310.fastGWA.gz
25311,Mean L3 in cerebral peduncle on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25311.fastGWA.gz
25312,Mean L3 in anterior limb of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25312.fastGWA.gz
25313,Mean L3 in anterior limb of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25313.fastGWA.gz
25314,Mean L3 in posterior limb of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25314.fastGWA.gz
25315,Mean L3 in posterior limb of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25315.fastGWA.gz
25316,Mean L3 in retrolenticular part of internal capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25316.fastGWA.gz
25317,Mean L3 in retrolenticular part of internal capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25317.fastGWA.gz
25318,Mean L3 in anterior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25318.fastGWA.gz
25319,Mean L3 in anterior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25319.fastGWA.gz
25320,Mean L3 in superior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25320.fastGWA.gz
25321,Mean L3 in superior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25321.fastGWA.gz
25322,Mean L3 in posterior corona radiata on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25322.fastGWA.gz
25323,Mean L3 in posterior corona radiata on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25323.fastGWA.gz
25324,Mean L3 in posterior thalamic radiation on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25324.fastGWA.gz
25325,Mean L3 in posterior thalamic radiation on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25325.fastGWA.gz
25326,Mean L3 in sagittal stratum on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25326.fastGWA.gz
25327,Mean L3 in sagittal stratum on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25327.fastGWA.gz
25328,Mean L3 in external capsule on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25328.fastGWA.gz
25329,Mean L3 in external capsule on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25329.fastGWA.gz
25330,Mean L3 in cingulum cingulate gyrus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25330.fastGWA.gz
25331,Mean L3 in cingulum cingulate gyrus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25331.fastGWA.gz
25332,Mean L3 in cingulum hippocampus on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25332.fastGWA.gz
25333,Mean L3 in cingulum hippocampus on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25333.fastGWA.gz
25334,Mean L3 in fornix cres+stria terminalis on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25334.fastGWA.gz
25335,Mean L3 in fornix cres+stria terminalis on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25335.fastGWA.gz
25336,Mean L3 in superior longitudinal fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25336.fastGWA.gz
25337,Mean L3 in superior longitudinal fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25337.fastGWA.gz
25338,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25338.fastGWA.gz
25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left),Continuous,LR,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25339.fastGWA.gz
25340,Mean L3 in uncinate fasciculus on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25340.fastGWA.gz
25341,Mean L3 in uncinate fasciculus on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25341.fastGWA.gz
25342,Mean L3 in tapetum on FA skeleton (right),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25342.fastGWA.gz
25343,Mean L3 in tapetum on FA skeleton (left),Continuous,MLM,9859,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25343.fastGWA.gz
25344,Mean ICVF in middle cerebellar peduncle on FA skeleton,Continuous,MLM,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25344.fastGWA.gz
25345,Mean ICVF in pontine crossing tract on FA skeleton,Continuous,MLM,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25345.fastGWA.gz
25346,Mean ICVF in genu of corpus callosum on FA skeleton,Continuous,MLM,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25346.fastGWA.gz
25347,Mean ICVF in body of corpus callosum on FA skeleton,Continuous,MLM,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25347.fastGWA.gz
25348,Mean ICVF in splenium of corpus callosum on FA skeleton,Continuous,MLM,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25348.fastGWA.gz
25349,Mean ICVF in fornix on FA skeleton,Continuous,MLM,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25349.fastGWA.gz
25350,Mean ICVF in corticospinal tract on FA skeleton (right),Continuous,LR,9857,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/25350.fastGWA.gz
