ID,Description,Data_type,Method,N,N_Case,N_Control,Gender_specific,URL
25838,Volume of grey matter in Cingulate Gyrus, anterior division (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25838.v1.fastGWA.gz
25839,Volume of grey matter in Cingulate Gyrus, anterior division (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25839.v1.fastGWA.gz
25840,Volume of grey matter in Cingulate Gyrus, posterior division (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25840.v1.fastGWA.gz
25841,Volume of grey matter in Cingulate Gyrus, posterior division (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25841.v1.fastGWA.gz
25842,Volume of grey matter in Precuneous Cortex (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25842.v1.fastGWA.gz
25843,Volume of grey matter in Precuneous Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25843.v1.fastGWA.gz
25844,Volume of grey matter in Cuneal Cortex (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25844.v1.fastGWA.gz
25845,Volume of grey matter in Cuneal Cortex (right),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25845.v1.fastGWA.gz
25846,Volume of grey matter in Frontal Orbital Cortex (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25846.v1.fastGWA.gz
25847,Volume of grey matter in Frontal Orbital Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25847.v1.fastGWA.gz
25848,Volume of grey matter in Parahippocampal Gyrus, anterior division (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25848.v1.fastGWA.gz
25849,Volume of grey matter in Parahippocampal Gyrus, anterior division (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25849.v1.fastGWA.gz
25850,Volume of grey matter in Parahippocampal Gyrus, posterior division (left),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25850.v1.fastGWA.gz
25851,Volume of grey matter in Parahippocampal Gyrus, posterior division (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25851.v1.fastGWA.gz
25852,Volume of grey matter in Lingual Gyrus (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25852.v1.fastGWA.gz
25853,Volume of grey matter in Lingual Gyrus (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25853.v1.fastGWA.gz
25854,Volume of grey matter in Temporal Fusiform Cortex, anterior division (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25854.v1.fastGWA.gz
25855,Volume of grey matter in Temporal Fusiform Cortex, anterior division (right),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25855.v1.fastGWA.gz
25856,Volume of grey matter in Temporal Fusiform Cortex, posterior division (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25856.v1.fastGWA.gz
25857,Volume of grey matter in Temporal Fusiform Cortex, posterior division (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25857.v1.fastGWA.gz
25858,Volume of grey matter in Temporal Occipital Fusiform Cortex (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25858.v1.fastGWA.gz
25859,Volume of grey matter in Temporal Occipital Fusiform Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25859.v1.fastGWA.gz
25860,Volume of grey matter in Occipital Fusiform Gyrus (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25860.v1.fastGWA.gz
25861,Volume of grey matter in Occipital Fusiform Gyrus (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25861.v1.fastGWA.gz
25862,Volume of grey matter in Frontal Operculum Cortex (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25862.v1.fastGWA.gz
25863,Volume of grey matter in Frontal Operculum Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25863.v1.fastGWA.gz
25864,Volume of grey matter in Central Opercular Cortex (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25864.v1.fastGWA.gz
25865,Volume of grey matter in Central Opercular Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25865.v1.fastGWA.gz
25866,Volume of grey matter in Parietal Operculum Cortex (left),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25866.v1.fastGWA.gz
25867,Volume of grey matter in Parietal Operculum Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25867.v1.fastGWA.gz
25868,Volume of grey matter in Planum Polare (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25868.v1.fastGWA.gz
25869,Volume of grey matter in Planum Polare (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25869.v1.fastGWA.gz
25870,Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25870.v1.fastGWA.gz
25871,Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (right),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25871.v1.fastGWA.gz
25872,Volume of grey matter in Planum Temporale (left),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25872.v1.fastGWA.gz
25873,Volume of grey matter in Planum Temporale (right),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25873.v1.fastGWA.gz
25874,Volume of grey matter in Supracalcarine Cortex (left),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25874.v1.fastGWA.gz
25875,Volume of grey matter in Supracalcarine Cortex (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25875.v1.fastGWA.gz
25876,Volume of grey matter in Occipital Pole (left),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25876.v1.fastGWA.gz
25877,Volume of grey matter in Occipital Pole (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25877.v1.fastGWA.gz
25878,Volume of grey matter in Thalamus (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25878.v1.fastGWA.gz
25879,Volume of grey matter in Thalamus (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25879.v1.fastGWA.gz
25880,Volume of grey matter in Caudate (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25880.v1.fastGWA.gz
25881,Volume of grey matter in Caudate (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25881.v1.fastGWA.gz
25882,Volume of grey matter in Putamen (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25882.v1.fastGWA.gz
25883,Volume of grey matter in Putamen (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25883.v1.fastGWA.gz
25884,Volume of grey matter in Pallidum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25884.v1.fastGWA.gz
25885,Volume of grey matter in Pallidum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25885.v1.fastGWA.gz
25886,Volume of grey matter in Hippocampus (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25886.v1.fastGWA.gz
25887,Volume of grey matter in Hippocampus (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25887.v1.fastGWA.gz
25888,Volume of grey matter in Amygdala (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25888.v1.fastGWA.gz
25889,Volume of grey matter in Amygdala (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25889.v1.fastGWA.gz
25890,Volume of grey matter in Ventral Striatum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25890.v1.fastGWA.gz
25891,Volume of grey matter in Ventral Striatum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25891.v1.fastGWA.gz
25892,Volume of grey matter in Brain-Stem,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25892.v1.fastGWA.gz
25893,Volume of grey matter in I-IV Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25893.v1.fastGWA.gz
25894,Volume of grey matter in I-IV Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25894.v1.fastGWA.gz
25895,Volume of grey matter in V Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25895.v1.fastGWA.gz
25896,Volume of grey matter in V Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25896.v1.fastGWA.gz
25897,Volume of grey matter in VI Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25897.v1.fastGWA.gz
25898,Volume of grey matter in Vermis VI Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25898.v1.fastGWA.gz
25899,Volume of grey matter in VI Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25899.v1.fastGWA.gz
25900,Volume of grey matter in Crus I Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25900.v1.fastGWA.gz
25901,Volume of grey matter in Vermis Crus I Cerebellum,Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25901.v1.fastGWA.gz
25902,Volume of grey matter in Crus I Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25902.v1.fastGWA.gz
25903,Volume of grey matter in Crus II Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25903.v1.fastGWA.gz
25904,Volume of grey matter in Vermis Crus II Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25904.v1.fastGWA.gz
25905,Volume of grey matter in Crus II Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25905.v1.fastGWA.gz
25906,Volume of grey matter in VIIb Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25906.v1.fastGWA.gz
25907,Volume of grey matter in Vermis VIIb Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25907.v1.fastGWA.gz
25908,Volume of grey matter in VIIb Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25908.v1.fastGWA.gz
25909,Volume of grey matter in VIIIa Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25909.v1.fastGWA.gz
25910,Volume of grey matter in Vermis VIIIa Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25910.v1.fastGWA.gz
25911,Volume of grey matter in VIIIa Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25911.v1.fastGWA.gz
25912,Volume of grey matter in VIIIb Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25912.v1.fastGWA.gz
25913,Volume of grey matter in Vermis VIIIb Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25913.v1.fastGWA.gz
25914,Volume of grey matter in VIIIb Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25914.v1.fastGWA.gz
25915,Volume of grey matter in IX Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25915.v1.fastGWA.gz
25916,Volume of grey matter in Vermis IX Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25916.v1.fastGWA.gz
25917,Volume of grey matter in IX Cerebellum (right),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25917.v1.fastGWA.gz
25918,Volume of grey matter in X Cerebellum (left),Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25918.v1.fastGWA.gz
25919,Volume of grey matter in Vermis X Cerebellum,Continuous,MLM,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25919.v1.fastGWA.gz
25920,Volume of grey matter in X Cerebellum (right),Continuous,LR,13627,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/25920.v1.fastGWA.gz
46,Hand grip strength (left),Continuous,MLM,454417,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/46.v1.fastGWA.gz
47,Hand grip strength (right),Continuous,MLM,454473,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/47.v1.fastGWA.gz
48,Waist circumference,Continuous,MLM,455545,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/48.v1.fastGWA.gz
49,Hip circumference,Continuous,MLM,455495,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/49.v1.fastGWA.gz
78,Heel bone mineral density (BMD) T-score, automated,Continuous,MLM,262294,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/78.v1.fastGWA.gz
93,Systolic blood pressure, manual reading,Continuous,MLM,39309,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/93.v1.fastGWA.gz
94,Diastolic blood pressure, manual reading,Continuous,MLM,39309,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/94.v1.fastGWA.gz
102,Pulse rate, automated reading,Continuous,MLM,430029,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/102.v1.fastGWA.gz
137,Number of treatments/medications taken,Ordered_Categorical,MLM,456276,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/137.v1.fastGWA.gz
189,Townsend deprivation index at recruitment,Continuous,MLM,455815,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/189.v1.fastGWA.gz
398,Number of correct matches in round,Ordered_Categorical,MLM,455695,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/398.v1.fastGWA.gz
399,Number of incorrect matches in round,Continuous,MLM,455695,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/399.v1.fastGWA.gz
400,Time to complete round,Continuous,MLM,447898,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/400.v1.fastGWA.gz
403,Number of times snap-button pressed,Ordered_Categorical,MLM,454363,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/403.v1.fastGWA.gz
404,Duration to first press of snap-button in each round,Continuous,MLM,452806,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/404.v1.fastGWA.gz
670_1,Type of accommodation lived in: A house or bungalow,Binary,MLM,454880,412014,42866,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/670_1.v1.fastGWA.gz
670_2,Type of accommodation lived in: A flat, maisonette or apartment,Binary,MLM,454880,41105,413775,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/670_2.v1.fastGWA.gz
670_3,Type of accommodation lived in: Mobile or temporary structure (i.e. caravan),Binary,MLM,454880,616,454264,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/670_3.v1.fastGWA.gz
670_4,Type of accommodation lived in: Sheltered accommodation,Binary,MLM,454880,1097,453783,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/670_4.v1.fastGWA.gz
670_5,Type of accommodation lived in: Care home,Binary,LR,454880,48,454832,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/670_5.v1.fastGWA.gz
699,Length of time at current address,Continuous,MLM,445444,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/699.v1.fastGWA.gz
709,Number in household,Ordered_Categorical,MLM,453446,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/709.v1.fastGWA.gz
738,Average total household income before tax,Ordered_Categorical,MLM,392422,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/738.v1.fastGWA.gz
767,Length of working week for main job,Continuous,MLM,256010,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/767.v1.fastGWA.gz
806,Job involves mainly walking or standing,Ordered_Categorical,MLM,259397,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/806.v1.fastGWA.gz
816,Job involves heavy manual or physical work,Ordered_Categorical,MLM,259455,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/816.v1.fastGWA.gz
826,Job involves shift work,Ordered_Categorical,MLM,259168,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/826.v1.fastGWA.gz
845,Age completed full time education,Ordered_Categorical,MLM,304998,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/845.v1.fastGWA.gz
864,Number of days/week walked 10+ minutes,Ordered_Categorical,MLM,448320,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/864.v1.fastGWA.gz
874,Duration of walks,Continuous,MLM,390101,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/874.v1.fastGWA.gz
884,Number of days/week of moderate physical activity 10+ minutes,Ordered_Categorical,MLM,434055,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/884.v1.fastGWA.gz
894,Duration of moderate activity,Ordered_Categorical,MLM,339083,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/894.v1.fastGWA.gz
904,Number of days/week of vigorous physical activity 10+ minutes,Ordered_Categorical,MLM,434243,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/904.v1.fastGWA.gz
914,Duration of vigorous activity,Continuous,MLM,247975,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/914.v1.fastGWA.gz
924,Usual walking pace,Ordered_Categorical,MLM,453401,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/924.v1.fastGWA.gz
943,Frequency of stair climbing in last 4 weeks,Ordered_Categorical,MLM,451822,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/943.v1.fastGWA.gz
971,Frequency of walking for pleasure in last 4 weeks,Ordered_Categorical,MLM,323904,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/971.v1.fastGWA.gz
981,Duration walking for pleasure,Ordered_Categorical,MLM,323744,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/981.v1.fastGWA.gz
991,Frequency of strenuous sports in last 4 weeks,Ordered_Categorical,MLM,46274,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/991.v1.fastGWA.gz
1001,Duration of strenuous sports,Ordered_Categorical,LR,46319,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1001.v1.fastGWA.gz
1011,Frequency of light DIY in last 4 weeks,Ordered_Categorical,MLM,225895,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1011.v1.fastGWA.gz
1021,Duration of light DIY,Ordered_Categorical,MLM,224688,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1021.v1.fastGWA.gz
1050,Time spend outdoors in summer,Ordered_Categorical,MLM,413633,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1050.v1.fastGWA.gz
1060,Time spent outdoors in winter,Ordered_Categorical,MLM,359652,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1060.v1.fastGWA.gz
1070,Time spent watching television (TV),Ordered_Categorical,MLM,431882,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1070.v1.fastGWA.gz
1080,Time spent using computer,Ordered_Categorical,MLM,355478,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1080.v1.fastGWA.gz
1090,Time spent driving,Ordered_Categorical,MLM,305967,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1090.v1.fastGWA.gz
1100,Drive faster than motorway speed limit,Ordered_Categorical,MLM,412482,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/1100.v1.fastGWA.gz
